name,rubble_type,side,container,row,column,label
5_cca_top,cca,top,5,1234,463,ct
5_cca_top,cca,top,5,1274,119,cs
5_cca_top,cca,top,5,985,156,cs
5_cca_top,cca,top,5,1081,455,ct
5_cca_top,cca,top,5,1158,460,ct
5_cca_top,cca,top,5,1381,808,ct
5_cca_top,cca,top,5,981,534,ct
5_cca_top,cca,top,5,1035,601,ct
5_cca_top,cca,top,5,1339,567,ct
5_cca_top,cca,top,5,1229,948,ct
5_cca_top,cca,top,5,1104,914,ct
5_cca_top,cca,top,5,1231,940,ct
5_cca_top,cca,top,5,1183,1027,ct
5_cca_top,cca,top,5,961,836,ct
5_cca_top,cca,top,5,1099,638,ct
5_cca_top,cca,top,5,1074,577,ct
5_cca_top,cca,top,5,1015,911,ct
5_cca_top,cca,top,5,1313,921,ct
5_cca_top,cca,top,5,1005,615,ct
5_cca_top,cca,top,5,1183,710,ct
5_cca_top,cca,top,5,1232,958,ct
5_cca_top,cca,top,5,1338,1461,ct
5_cca_top,cca,top,5,1172,1083,ct
5_cca_top,cca,top,5,1232,1368,ct
5_cca_top,cca,top,5,1198,1093,ct
5_cca_top,cca,top,5,1141,1081,ct
5_cca_top,cca,top,5,1146,1358,ct
5_cca_top,cca,top,5,992,1251,ct
5_cca_top,cca,top,5,1136,1284,ct
5_cca_top,cca,top,5,1001,1552,ct
5_cca_top,cca,top,5,969,1193,ct
5_cca_top,cca,top,5,1263,1230,ct
5_cca_top,cca,top,5,1261,1560,ct
5_cca_top,cca,top,5,1379,1145,ct
5_cca_top,cca,top,5,1261,1140,ct
5_cca_top,cca,top,5,1337,1568,ct
5_cca_top,cca,top,5,1123,1707,ct
5_cca_top,cca,top,5,1360,1817,ct
5_cca_top,cca,top,5,1152,1771,ct
5_cca_top,cca,top,5,1147,1635,ct
5_cca_top,cca,top,5,1200,1837,ct
5_cca_top,cca,top,5,1044,1618,ct
5_cca_top,cca,top,5,1280,1617,ct
5_cca_top,cca,top,5,1084,2036,ct
5_cca_top,cca,top,5,1045,1960,ct
5_cca_top,cca,top,5,1215,1605,ct
5_cca_top,cca,top,5,1382,1766,ct
5_cca_top,cca,top,5,1347,2475,x
5_cca_top,cca,top,5,1048,2214,ct
5_cca_top,cca,top,5,1296,2405,bs
5_cca_top,cca,top,5,1316,2463,x
5_cca_top,cca,top,5,1143,2191,ct
5_cca_top,cca,top,5,1139,2531,cs
5_cca_top,cca,top,5,1117,2290,cs
5_cca_top,cca,top,5,1309,2243,bs
5_cca_top,cca,top,5,1353,2347,bs
5_cca_top,cca,top,5,1127,2171,ct
5_cca_top,cca,top,5,1192,2338,cs
5_cca_top,cca,top,5,1129,2164,ct
5_cca_top,cca,top,5,941,2145,ct
5_cca_top,cca,top,5,1097,2556,bs
5_cca_top,cca,top,5,1548,330,x
5_cca_top,cca,top,5,1842,451,x
5_cca_top,cca,top,5,1779,352,x
5_cca_top,cca,top,5,1445,363,cs
5_cca_top,cca,top,5,1564,174,x
5_cca_top,cca,top,5,1457,374,cs
5_cca_top,cca,top,5,1500,64,x
5_cca_top,cca,top,5,1428,312,cs
5_cca_top,cca,top,5,1571,113,x
5_cca_top,cca,top,5,1735,186,x
5_cca_top,cca,top,5,1621,488,x
5_cca_top,cca,top,5,1516,17,x
5_cca_top,cca,top,5,1481,104,x
5_cca_top,cca,top,5,1400,82,cs
5_cca_top,cca,top,5,1705,372,x
5_cca_top,cca,top,5,1480,222,cs
5_cca_top,cca,top,5,1581,96,x
5_cca_top,cca,top,5,1411,331,ct
5_cca_top,cca,top,5,1820,39,x
5_cca_top,cca,top,5,1398,7,x
5_cca_top,cca,top,5,1645,33,x
5_cca_top,cca,top,5,1709,28,x
5_cca_top,cca,top,5,1701,151,x
5_cca_top,cca,top,5,1544,461,x
5_cca_top,cca,top,5,1473,722,cs
5_cca_top,cca,top,5,1406,959,ct
5_cca_top,cca,top,5,1644,736,x
5_cca_top,cca,top,5,1847,803,x
5_cca_top,cca,top,5,1560,688,cs
5_cca_top,cca,top,5,1795,616,x
5_cca_top,cca,top,5,1598,976,ct
5_cca_top,cca,top,5,1414,958,ct
5_cca_top,cca,top,5,1850,677,x
5_cca_top,cca,top,5,1470,577,cs
5_cca_top,cca,top,5,1455,906,ct
5_cca_top,cca,top,5,1590,688,x
5_cca_top,cca,top,5,1828,755,x
5_cca_top,cca,top,5,1644,1137,ct
5_cca_top,cca,top,5,1619,1336,ct
5_cca_top,cca,top,5,1792,1102,ct
5_cca_top,cca,top,5,1507,1399,ct
5_cca_top,cca,top,5,1442,1448,ct
5_cca_top,cca,top,5,1781,1277,ct
5_cca_top,cca,top,5,1551,1173,ct
5_cca_top,cca,top,5,1779,1193,ct
5_cca_top,cca,top,5,1565,1459,ct
5_cca_top,cca,top,5,1507,1421,ct
5_cca_top,cca,top,5,1395,1344,ct
5_cca_top,cca,top,5,1423,1276,ct
5_cca_top,cca,top,5,1850,1279,ct
5_cca_top,cca,top,5,1414,1755,ct
5_cca_top,cca,top,5,1817,1659,cs
5_cca_top,cca,top,5,1709,1628,cs
5_cca_top,cca,top,5,1462,1896,cs
5_cca_top,cca,top,5,1790,2064,x
5_cca_top,cca,top,5,1779,1967,x
5_cca_top,cca,top,5,1648,1974,x
5_cca_top,cca,top,5,1407,2067,cs
5_cca_top,cca,top,5,1620,1876,cs
5_cca_top,cca,top,5,1466,1762,ct
5_cca_top,cca,top,5,1653,1932,x
5_cca_top,cca,top,5,1544,1998,x
5_cca_top,cca,top,5,1794,2614,x
5_cca_top,cca,top,5,1635,2309,x
5_cca_top,cca,top,5,1744,2536,x
5_cca_top,cca,top,5,1529,2390,x
5_cca_top,cca,top,5,1810,2325,x
5_cca_top,cca,top,5,1713,2121,x
5_cca_top,cca,top,5,1539,2319,x
5_cca_top,cca,top,5,1453,2361,x
5_cca_top,cca,top,5,1651,2435,x
5_cca_top,cca,top,5,1405,2497,x
5_cca_top,cca,top,5,1451,2604,x
5_cca_top,cca,top,5,1620,2211,x
5_cca_top,cca,top,5,1548,2532,x
5_cca_top,cca,top,5,1488,2361,x
5_cca_top,cca,top,5,1571,2192,x
5_cca_top,cca,top,5,1618,2296,x
5_cca_top,cca,top,5,1803,2337,x
5_cca_top,cca,top,5,2320,450,x
5_cca_top,cca,top,5,2010,370,x
5_cca_top,cca,top,5,2072,114,x
5_cca_top,cca,top,5,1904,225,x
5_cca_top,cca,top,5,2316,83,x
5_cca_top,cca,top,5,1900,396,x
5_cca_top,cca,top,5,1981,359,x
5_cca_top,cca,top,5,2037,479,x
5_cca_top,cca,top,5,2100,149,x
5_cca_top,cca,top,5,2026,156,x
5_cca_top,cca,top,5,2284,469,x
5_cca_top,cca,top,5,2167,327,x
5_cca_top,cca,top,5,1928,222,x
5_cca_top,cca,top,5,2012,212,x
5_cca_top,cca,top,5,2320,417,x
5_cca_top,cca,top,5,2178,346,x
5_cca_top,cca,top,5,1967,343,x
5_cca_top,cca,top,5,2247,403,x
5_cca_top,cca,top,5,2132,452,x
5_cca_top,cca,top,5,2291,54,x
5_cca_top,cca,top,5,2145,620,x
5_cca_top,cca,top,5,2280,804,x
5_cca_top,cca,top,5,1909,590,x
5_cca_top,cca,top,5,2125,747,x
5_cca_top,cca,top,5,2101,563,x
5_cca_top,cca,top,5,2143,856,x
5_cca_top,cca,top,5,1859,956,cs
5_cca_top,cca,top,5,1982,801,x
5_cca_top,cca,top,5,2278,785,x
5_cca_top,cca,top,5,2225,934,x
5_cca_top,cca,top,5,1859,545,x
5_cca_top,cca,top,5,2310,1053,x
5_cca_top,cca,top,5,2106,874,x
5_cca_top,cca,top,5,2171,539,x
5_cca_top,cca,top,5,2302,1000,x
5_cca_top,cca,top,5,2190,1455,x
5_cca_top,cca,top,5,2016,1065,cs
5_cca_top,cca,top,5,2289,1465,x
5_cca_top,cca,top,5,2114,1386,ct
5_cca_top,cca,top,5,2316,1110,x
5_cca_top,cca,top,5,1946,1324,ct
5_cca_top,cca,top,5,2248,1078,x
5_cca_top,cca,top,5,2116,1125,cs
5_cca_top,cca,top,5,1996,1416,ct
5_cca_top,cca,top,5,2179,1258,cs
5_cca_top,cca,top,5,2101,1403,ct
5_cca_top,cca,top,5,1951,1140,ct
5_cca_top,cca,top,5,2099,1214,ct
5_cca_top,cca,top,5,2295,1326,x
5_cca_top,cca,top,5,2188,2034,x
5_cca_top,cca,top,5,1864,1972,x
5_cca_top,cca,top,5,1991,1880,x
5_cca_top,cca,top,5,1950,1893,x
5_cca_top,cca,top,5,1965,1833,x
5_cca_top,cca,top,5,1877,2107,x
5_cca_top,cca,top,5,2065,1890,x
5_cca_top,cca,top,5,1984,1780,x
5_cca_top,cca,top,5,2202,1900,x
5_cca_top,cca,top,5,2288,2110,x
5_cca_top,cca,top,5,2137,2038,x
5_cca_top,cca,top,5,1963,1587,cs
5_cca_top,cca,top,5,2026,1680,x
5_cca_top,cca,top,5,1943,1946,x
5_cca_top,cca,top,5,2072,1858,x
5_cca_top,cca,top,5,1964,1848,x
5_cca_top,cca,top,5,2176,1995,x
5_cca_top,cca,top,5,2231,2368,x
5_cca_top,cca,top,5,2296,2598,x
5_cca_top,cca,top,5,2015,2122,x
5_cca_top,cca,top,5,2114,2474,x
5_cca_top,cca,top,5,1958,2322,x
5_cca_top,cca,top,5,2180,2157,x
5_cca_top,cca,top,5,2162,2443,x
5_cca_top,cca,top,5,2218,2310,x
5_cca_top,cca,top,5,2223,2269,x
5_cca_top,cca,top,5,2111,2221,x
5_cca_top,cca,top,5,2276,2619,x
5_cca_top,cca,top,5,2316,2562,x
5_cca_top,cca,top,5,2287,2542,x
5_cca_top,cca,top,5,2285,2586,x
5_cca_top,cca,top,5,1943,2422,x
5_cca_top,cca,top,5,2129,2476,x
5_cca_top,cca,top,5,1962,2372,x
5_cca_top,cca,top,5,2256,2155,x
5_cca_top,cca,top,5,2074,2391,x
5_cca_top,cca,top,5,2028,2496,x
5_cca_top,cca,top,5,1867,2291,x
5_cca_top,cca,top,5,2160,2490,x
5_ram_bottom,ram,bottom,5,207,460,x
5_ram_bottom,ram,bottom,5,385,614,bb
5_ram_bottom,ram,bottom,5,118,34,x
5_ram_bottom,ram,bottom,5,169,257,x
5_ram_bottom,ram,bottom,5,111,95,x
5_ram_bottom,ram,bottom,5,250,414,x
5_ram_bottom,ram,bottom,5,143,210,x
5_ram_bottom,ram,bottom,5,177,54,x
5_ram_bottom,ram,bottom,5,201,371,x
5_ram_bottom,ram,bottom,5,303,416,bs
5_ram_bottom,ram,bottom,5,34,137,x
5_ram_bottom,ram,bottom,5,340,177,x
5_ram_bottom,ram,bottom,5,287,532,bs
5_ram_bottom,ram,bottom,5,156,97,x
5_ram_bottom,ram,bottom,5,74,1053,bs
5_ram_bottom,ram,bottom,5,324,1026,bb
5_ram_bottom,ram,bottom,5,210,1071,bb
5_ram_bottom,ram,bottom,5,399,1253,bb
5_ram_bottom,ram,bottom,5,7,654,x
5_ram_bottom,ram,bottom,5,172,695,x
5_ram_bottom,ram,bottom,5,287,1221,bb
5_ram_bottom,ram,bottom,5,99,858,x
5_ram_bottom,ram,bottom,5,352,675,bb
5_ram_bottom,ram,bottom,5,242,667,bs
5_ram_bottom,ram,bottom,5,103,861,x
5_ram_bottom,ram,bottom,5,321,702,bb
5_ram_bottom,ram,bottom,5,197,1203,bb
5_ram_bottom,ram,bottom,5,141,736,x
5_ram_bottom,ram,bottom,5,172,1235,bb
5_ram_bottom,ram,bottom,5,61,1142,bs
5_ram_bottom,ram,bottom,5,344,863,bb
5_ram_bottom,ram,bottom,5,253,856,bb
5_ram_bottom,ram,bottom,5,112,1175,bb
5_ram_bottom,ram,bottom,5,334,665,bb
5_ram_bottom,ram,bottom,5,84,644,x
5_ram_bottom,ram,bottom,5,67,1572,x
5_ram_bottom,ram,bottom,5,342,1459,bb
5_ram_bottom,ram,bottom,5,125,1815,x
5_ram_bottom,ram,bottom,5,226,1881,bs
5_ram_bottom,ram,bottom,5,266,1851,bb
5_ram_bottom,ram,bottom,5,144,1434,bb
5_ram_bottom,ram,bottom,5,93,1708,x
5_ram_bottom,ram,bottom,5,135,1344,bb
5_ram_bottom,ram,bottom,5,178,1307,bb
5_ram_bottom,ram,bottom,5,147,1453,bs
5_ram_bottom,ram,bottom,5,6,1795,x
5_ram_bottom,ram,bottom,5,163,1348,bb
5_ram_bottom,ram,bottom,5,11,2272,x
5_ram_bottom,ram,bottom,5,109,2018,x
5_ram_bottom,ram,bottom,5,350,2309,bb
5_ram_bottom,ram,bottom,5,388,2035,bb
5_ram_bottom,ram,bottom,5,71,2526,x
5_ram_bottom,ram,bottom,5,264,2536,x
5_ram_bottom,ram,bottom,5,353,2002,bb
5_ram_bottom,ram,bottom,5,269,2234,bs
5_ram_bottom,ram,bottom,5,0,2409,x
5_ram_bottom,ram,bottom,5,365,1956,bb
5_ram_bottom,ram,bottom,5,34,3074,x
5_ram_bottom,ram,bottom,5,313,2561,bs
5_ram_bottom,ram,bottom,5,224,3021,x
5_ram_bottom,ram,bottom,5,114,3104,x
5_ram_bottom,ram,bottom,5,118,2648,x
5_ram_bottom,ram,bottom,5,103,2708,x
5_ram_bottom,ram,bottom,5,46,2849,x
5_ram_bottom,ram,bottom,5,81,2799,x
5_ram_bottom,ram,bottom,5,225,2847,x
5_ram_bottom,ram,bottom,5,699,481,bb
5_ram_bottom,ram,bottom,5,411,445,bb
5_ram_bottom,ram,bottom,5,783,511,bb
5_ram_bottom,ram,bottom,5,764,590,bb
5_ram_bottom,ram,bottom,5,678,186,bb
5_ram_bottom,ram,bottom,5,461,117,x
5_ram_bottom,ram,bottom,5,622,225,bb
5_ram_bottom,ram,bottom,5,602,31,bs
5_ram_bottom,ram,bottom,5,535,559,bb
5_ram_bottom,ram,bottom,5,747,109,bs
5_ram_bottom,ram,bottom,5,457,61,x
5_ram_bottom,ram,bottom,5,587,193,bb
5_ram_bottom,ram,bottom,5,806,631,bb
5_ram_bottom,ram,bottom,5,446,246,bs
5_ram_bottom,ram,bottom,5,595,463,bb
5_ram_bottom,ram,bottom,5,520,638,bb
5_ram_bottom,ram,bottom,5,763,1023,bb
5_ram_bottom,ram,bottom,5,642,769,bb
5_ram_bottom,ram,bottom,5,806,751,bb
5_ram_bottom,ram,bottom,5,700,905,bb
5_ram_bottom,ram,bottom,5,573,1058,bb
5_ram_bottom,ram,bottom,5,508,1201,bb
5_ram_bottom,ram,bottom,5,527,699,bb
5_ram_bottom,ram,bottom,5,565,1053,bb
5_ram_bottom,ram,bottom,5,597,906,bb
5_ram_bottom,ram,bottom,5,490,1008,bb
5_ram_bottom,ram,bottom,5,419,848,bb
5_ram_bottom,ram,bottom,5,598,1053,bb
5_ram_bottom,ram,bottom,5,761,984,bb
5_ram_bottom,ram,bottom,5,572,1429,bb
5_ram_bottom,ram,bottom,5,533,1887,bb
5_ram_bottom,ram,bottom,5,562,1834,bb
5_ram_bottom,ram,bottom,5,618,1759,bb
5_ram_bottom,ram,bottom,5,519,1870,bb
5_ram_bottom,ram,bottom,5,599,1861,bb
5_ram_bottom,ram,bottom,5,559,1555,bb
5_ram_bottom,ram,bottom,5,736,1641,bb
5_ram_bottom,ram,bottom,5,588,1749,bb
5_ram_bottom,ram,bottom,5,449,1868,bb
5_ram_bottom,ram,bottom,5,675,1589,bb
5_ram_bottom,ram,bottom,5,618,1661,bb
5_ram_bottom,ram,bottom,5,536,1688,bb
5_ram_bottom,ram,bottom,5,419,1607,bb
5_ram_bottom,ram,bottom,5,517,1762,bb
5_ram_bottom,ram,bottom,5,680,1325,bb
5_ram_bottom,ram,bottom,5,511,1468,bb
5_ram_bottom,ram,bottom,5,465,1633,bb
5_ram_bottom,ram,bottom,5,682,1443,bb
5_ram_bottom,ram,bottom,5,589,1565,bb
5_ram_bottom,ram,bottom,5,594,1758,bb
5_ram_bottom,ram,bottom,5,783,1286,bb
5_ram_bottom,ram,bottom,5,443,2140,bb
5_ram_bottom,ram,bottom,5,518,2274,bb
5_ram_bottom,ram,bottom,5,583,2437,bb
5_ram_bottom,ram,bottom,5,436,2106,bb
5_ram_bottom,ram,bottom,5,586,2170,bb
5_ram_bottom,ram,bottom,5,576,2305,bb
5_ram_bottom,ram,bottom,5,517,2138,bb
5_ram_bottom,ram,bottom,5,524,2076,bb
5_ram_bottom,ram,bottom,5,489,2249,bb
5_ram_bottom,ram,bottom,5,426,2218,bb
5_ram_bottom,ram,bottom,5,763,2023,bb
5_ram_bottom,ram,bottom,5,749,2127,bb
5_ram_bottom,ram,bottom,5,700,2659,bb
5_ram_bottom,ram,bottom,5,514,2783,bb
5_ram_bottom,ram,bottom,5,543,2724,bb
5_ram_bottom,ram,bottom,5,661,2774,bb
5_ram_bottom,ram,bottom,5,742,2555,bb
5_ram_bottom,ram,bottom,5,640,2644,bb
5_ram_bottom,ram,bottom,5,445,2613,bb
5_ram_bottom,ram,bottom,5,630,2539,bb
5_ram_bottom,ram,bottom,5,723,3069,x
5_ram_bottom,ram,bottom,5,483,3026,bs
5_ram_bottom,ram,bottom,5,615,2724,bb
5_ram_bottom,ram,bottom,5,671,2953,bb
5_ram_bottom,ram,bottom,5,794,2883,bb
5_ram_bottom,ram,bottom,5,1183,224,x
5_ram_bottom,ram,bottom,5,1074,283,x
5_ram_bottom,ram,bottom,5,1175,124,x
5_ram_bottom,ram,bottom,5,833,34,x
5_ram_bottom,ram,bottom,5,1176,176,x
5_ram_bottom,ram,bottom,5,952,534,bb
5_ram_bottom,ram,bottom,5,1097,533,bb
5_ram_bottom,ram,bottom,5,1104,28,x
5_ram_bottom,ram,bottom,5,1043,195,x
5_ram_bottom,ram,bottom,5,903,42,x
5_ram_bottom,ram,bottom,5,1030,167,x
5_ram_bottom,ram,bottom,5,1200,523,bb
5_ram_bottom,ram,bottom,5,831,135,x
5_ram_bottom,ram,bottom,5,860,418,bb
5_ram_bottom,ram,bottom,5,829,417,bb
5_ram_bottom,ram,bottom,5,1076,791,bb
5_ram_bottom,ram,bottom,5,950,1249,bb
5_ram_bottom,ram,bottom,5,980,782,bb
5_ram_bottom,ram,bottom,5,837,1188,bb
5_ram_bottom,ram,bottom,5,1050,1254,bb
5_ram_bottom,ram,bottom,5,1126,1159,bb
5_ram_bottom,ram,bottom,5,1037,1144,bb
5_ram_bottom,ram,bottom,5,812,1147,bb
5_ram_bottom,ram,bottom,5,902,907,bb
5_ram_bottom,ram,bottom,5,1168,1229,bb
5_ram_bottom,ram,bottom,5,989,1224,bb
5_ram_bottom,ram,bottom,5,1156,967,bb
5_ram_bottom,ram,bottom,5,1092,637,bb
5_ram_bottom,ram,bottom,5,821,971,bb
5_ram_bottom,ram,bottom,5,1063,997,bb
5_ram_bottom,ram,bottom,5,1037,962,bb
5_ram_bottom,ram,bottom,5,876,648,bb
5_ram_bottom,ram,bottom,5,1091,658,bb
5_ram_bottom,ram,bottom,5,1169,980,bb
5_ram_bottom,ram,bottom,5,973,1251,bb
5_ram_bottom,ram,bottom,5,1159,723,bb
5_ram_bottom,ram,bottom,5,914,932,bb
5_ram_bottom,ram,bottom,5,1073,1160,bb
5_ram_bottom,ram,bottom,5,1011,740,bb
5_ram_bottom,ram,bottom,5,1147,917,bb
5_ram_bottom,ram,bottom,5,1106,813,bb
5_ram_bottom,ram,bottom,5,877,1479,bb
5_ram_bottom,ram,bottom,5,1100,1558,bb
5_ram_bottom,ram,bottom,5,1196,1491,bb
5_ram_bottom,ram,bottom,5,945,1855,bb
5_ram_bottom,ram,bottom,5,1157,1736,bb
5_ram_bottom,ram,bottom,5,1174,1408,bb
5_ram_bottom,ram,bottom,5,891,1524,bb
5_ram_bottom,ram,bottom,5,1100,1397,bb
5_ram_bottom,ram,bottom,5,1094,1851,bb
5_ram_bottom,ram,bottom,5,837,1355,bb
5_ram_bottom,ram,bottom,5,926,1374,bb
5_ram_bottom,ram,bottom,5,960,1819,bb
5_ram_bottom,ram,bottom,5,883,1271,bb
5_ram_bottom,ram,bottom,5,873,1501,bb
5_ram_bottom,ram,bottom,5,1115,1725,bb
5_ram_bottom,ram,bottom,5,1190,1314,bb
5_ram_bottom,ram,bottom,5,879,1302,bb
5_ram_bottom,ram,bottom,5,1074,1502,bb
5_ram_bottom,ram,bottom,5,888,1400,bb
5_ram_bottom,ram,bottom,5,1175,1415,bb
5_ram_bottom,ram,bottom,5,937,1635,bb
5_ram_bottom,ram,bottom,5,1088,1425,bb
5_ram_bottom,ram,bottom,5,1059,1457,bb
5_ram_bottom,ram,bottom,5,1017,1332,bb
5_ram_bottom,ram,bottom,5,1054,1618,bb
5_ram_bottom,ram,bottom,5,989,1512,bb
5_ram_bottom,ram,bottom,5,1208,1681,bb
5_ram_bottom,ram,bottom,5,1132,2176,bb
5_ram_bottom,ram,bottom,5,839,1931,bb
5_ram_bottom,ram,bottom,5,1141,2086,bb
5_ram_bottom,ram,bottom,5,832,1922,bb
5_ram_bottom,ram,bottom,5,1110,2228,bb
5_ram_bottom,ram,bottom,5,1031,1948,bb
5_ram_bottom,ram,bottom,5,1156,1977,bb
5_ram_bottom,ram,bottom,5,904,2395,bb
5_ram_bottom,ram,bottom,5,932,2127,bb
5_ram_bottom,ram,bottom,5,937,2403,bb
5_ram_bottom,ram,bottom,5,1164,2312,bb
5_ram_bottom,ram,bottom,5,1155,2189,bb
5_ram_bottom,ram,bottom,5,1026,2103,bb
5_ram_bottom,ram,bottom,5,944,2396,bb
5_ram_bottom,ram,bottom,5,1126,2412,bb
5_ram_bottom,ram,bottom,5,1014,1946,bb
5_ram_bottom,ram,bottom,5,948,2219,bb
5_ram_bottom,ram,bottom,5,813,2533,bb
5_ram_bottom,ram,bottom,5,939,2007,bb
5_ram_bottom,ram,bottom,5,1004,2810,bb
5_ram_bottom,ram,bottom,5,920,3159,x
5_ram_bottom,ram,bottom,5,1029,3098,bs
5_ram_bottom,ram,bottom,5,1001,2562,bb
5_ram_bottom,ram,bottom,5,989,3163,x
5_ram_bottom,ram,bottom,5,848,2555,bb
5_ram_bottom,ram,bottom,5,1210,2643,bb
5_ram_bottom,ram,bottom,5,889,2557,bb
5_ram_bottom,ram,bottom,5,966,2557,bb
5_ram_bottom,ram,bottom,5,871,2736,bb
5_ram_bottom,ram,bottom,5,1145,2831,bb
5_ram_bottom,ram,bottom,5,871,2885,bb
5_ram_bottom,ram,bottom,5,905,2863,bb
5_ram_bottom,ram,bottom,5,1175,2584,bb
5_ram_bottom,ram,bottom,5,963,2920,bb
5_ram_bottom,ram,bottom,5,1143,2942,bb
5_ram_bottom,ram,bottom,5,1167,2804,bb
5_ram_bottom,ram,bottom,5,938,2738,bb
5_ram_bottom,ram,bottom,5,961,2558,bb
5_ram_bottom,ram,bottom,5,1325,69,x
5_ram_bottom,ram,bottom,5,1439,601,bb
5_ram_bottom,ram,bottom,5,1417,524,bb
5_ram_bottom,ram,bottom,5,1228,152,x
5_ram_bottom,ram,bottom,5,1244,390,x
5_ram_bottom,ram,bottom,5,1255,356,x
5_ram_bottom,ram,bottom,5,1286,308,x
5_ram_bottom,ram,bottom,5,1526,350,bb
5_ram_bottom,ram,bottom,5,1608,261,bs
5_ram_bottom,ram,bottom,5,1485,366,bb
5_ram_bottom,ram,bottom,5,1334,571,bb
5_ram_bottom,ram,bottom,5,1397,294,x
5_ram_bottom,ram,bottom,5,1589,620,bb
5_ram_bottom,ram,bottom,5,1245,542,bb
5_ram_bottom,ram,bottom,5,1339,283,x
5_ram_bottom,ram,bottom,5,1430,38,x
5_ram_bottom,ram,bottom,5,1444,416,bb
5_ram_bottom,ram,bottom,5,1254,365,x
5_ram_bottom,ram,bottom,5,1368,22,x
5_ram_bottom,ram,bottom,5,1430,514,bb
5_ram_bottom,ram,bottom,5,1462,1087,bb
5_ram_bottom,ram,bottom,5,1288,1140,bb
5_ram_bottom,ram,bottom,5,1476,635,bb
5_ram_bottom,ram,bottom,5,1355,710,bb
5_ram_bottom,ram,bottom,5,1590,1084,bb
5_ram_bottom,ram,bottom,5,1428,848,bb
5_ram_bottom,ram,bottom,5,1363,890,bb
5_ram_bottom,ram,bottom,5,1317,1593,bb
5_ram_bottom,ram,bottom,5,1519,1895,bb
5_ram_bottom,ram,bottom,5,1470,1425,bb
5_ram_bottom,ram,bottom,5,1447,1494,bb
5_ram_bottom,ram,bottom,5,1418,1735,bb
5_ram_bottom,ram,bottom,5,1251,1535,bb
5_ram_bottom,ram,bottom,5,1461,1697,bb
5_ram_bottom,ram,bottom,5,1406,1681,bb
5_ram_bottom,ram,bottom,5,1399,1745,bb
5_ram_bottom,ram,bottom,5,1505,1371,bb
5_ram_bottom,ram,bottom,5,1470,1296,bb
5_ram_bottom,ram,bottom,5,1233,1848,bb
5_ram_bottom,ram,bottom,5,1248,1697,bb
5_ram_bottom,ram,bottom,5,1256,1703,bb
5_ram_bottom,ram,bottom,5,1391,1900,bb
5_ram_bottom,ram,bottom,5,1592,1417,bs
5_ram_bottom,ram,bottom,5,1564,2116,bb
5_ram_bottom,ram,bottom,5,1438,1990,bb
5_ram_bottom,ram,bottom,5,1478,2070,bb
5_ram_bottom,ram,bottom,5,1309,2325,bb
5_ram_bottom,ram,bottom,5,1449,2215,bb
5_ram_bottom,ram,bottom,5,1510,2239,bb
5_ram_bottom,ram,bottom,5,1338,1995,bb
5_ram_bottom,ram,bottom,5,1577,1965,bb
5_ram_bottom,ram,bottom,5,1364,2051,bb
5_ram_bottom,ram,bottom,5,1568,2208,bb
5_ram_bottom,ram,bottom,5,1305,1959,bb
5_ram_bottom,ram,bottom,5,1594,2018,bb
5_ram_bottom,ram,bottom,5,1491,2262,bb
5_ram_bottom,ram,bottom,5,1608,1992,bb
5_ram_bottom,ram,bottom,5,1439,2251,bb
5_ram_bottom,ram,bottom,5,1285,2171,bb
5_ram_bottom,ram,bottom,5,1221,2351,bb
5_ram_bottom,ram,bottom,5,1431,2516,bb
5_ram_bottom,ram,bottom,5,1409,2503,bb
5_ram_bottom,ram,bottom,5,1413,2386,bb
5_ram_bottom,ram,bottom,5,1562,3117,x
5_ram_bottom,ram,bottom,5,1544,3097,x
5_ram_bottom,ram,bottom,5,1256,2740,bb
5_ram_bottom,ram,bottom,5,1549,2753,x
5_ram_bottom,ram,bottom,5,1301,3078,bs
5_ram_bottom,ram,bottom,5,1235,2640,bb
5_ram_bottom,ram,bottom,5,1313,2915,bb
5_ram_bottom,ram,bottom,5,1611,2995,x
5_ram_bottom,ram,bottom,5,1301,2568,bb
5_ram_bottom,ram,bottom,5,1238,2616,bb
5_ram_bottom,ram,bottom,5,1325,2932,bb
5_ram_bottom,ram,bottom,5,1754,492,bb
5_ram_bottom,ram,bottom,5,1902,219,x
5_ram_bottom,ram,bottom,5,1637,77,x
5_ram_bottom,ram,bottom,5,1635,137,x
5_ram_bottom,ram,bottom,5,1758,418,bb
5_ram_bottom,ram,bottom,5,1736,537,bb
5_ram_bottom,ram,bottom,5,1939,374,x
5_ram_bottom,ram,bottom,5,1848,243,bs
5_ram_bottom,ram,bottom,5,1800,663,bb
5_ram_bottom,ram,bottom,5,1932,1049,x
5_ram_bottom,ram,bottom,5,1838,915,bs
5_ram_bottom,ram,bottom,5,1766,859,bb
5_ram_bottom,ram,bottom,5,1660,1032,bb
5_ram_bottom,ram,bottom,5,2016,777,bs
5_ram_bottom,ram,bottom,5,2015,1161,x
5_ram_bottom,ram,bottom,5,1683,1188,bs
5_ram_bottom,ram,bottom,5,1679,1030,bs
5_ram_bottom,ram,bottom,5,1804,1128,x
5_ram_bottom,ram,bottom,5,1813,1206,x
5_ram_bottom,ram,bottom,5,1749,682,bb
5_ram_bottom,ram,bottom,5,1645,1242,bb
5_ram_bottom,ram,bottom,5,1791,1094,x
5_ram_bottom,ram,bottom,5,1794,1257,x
